Sr.no,name,year,movie_rated,run_length,genres,release_date,IMDB_rating,num_raters,num_reviews,review_url,image_Url,rating,keyword,review_date,review,sentiments
25,The Shining,1980,R,2h 26min,Drama; Horror; ,13 June 1980 (USA),8.4,860290,1805,https://www.imdb.com/title/tt0081505/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/exiIk4Tzwlc6unOZGkJH-8BXLpQ=/206x305/v2/https://flxt.tmsimg.com/assets/p40_p_v8_ar.jpg,6,With benefit of hindsight and a clear perspective  the film is obviously a disappointment...,16-Nov-07,"Stanley Kubrick takes an arguably weak Stephen King literary tomb and possibly reads more into the material than what King had originally cooked up. Jack Nicholson interviews to be the winter caretaker of a mammoth  isolated Colorado hotel and immediately feels at home in the lonely vastness of its eerie expanse; his jittery wife and muted  psychic young son aren't so sure about the surroundings  especially after Dad starts exhibiting uncontrolled behavior. Once again  Kubrick displays his fabulous grasp of film-technique  resulting in some sensational scenes (particularly the opening drive up the mountain  the child's first meeting with the psychic cook  the overhead shot of the maze  and a funny/scary bit with Shelley Duvall fending off crazy Jack with a baseball bat). Unfortunately  the plot is all gummed up; it takes in past and present incidents  characters as mind demons  and a boy's fear of his father and fails to make all the elements cohere. Worse  the pieces don't make this much of a scary puzzle--it's too confounding to be truly terrifying--and the finale (filled with lots of freaky goings-on) releases all the tension Kubrick has worked so hard to build up. Some may see the confusing debauchery and the blood-filled elevator as Kubrick's comment on the horror genre  his imperviousness to the usual scare-movie tactics--he's above clichés--though what he DOES give us doesn't add up. A great deal of screen-time is spent getting help to the woman and her son (in the form of the cook) and also in locking up Nicholson when he becomes too violent--and both chapters end ridiculously. Was Kubrick gleeful at cutting such corners? If so  he shouldn't have been. ""The Shining"" feels like a cheat in so many ways that frustration ultimately mitigates the suspense. **1/2 from ****",positive
26,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,Sci-fi classic,11-Jan-11,Easily one of Ridley Scott's finest films  and one of the best of the sci-fi genre. Alien is simply wonderful  with imaginative production design especially and a magnificent score from Jerry Goldsmith. The pace is also right on the money with a purposefully slow build-up  the editing is great  Scott's direction is superb and the story is wonderfully structured with seldom a dull moment. The script is also thought-provoking  clever and well written  while the atmosphere is just spellbinding with a perfect mixture of false scares and genuine jolts. The acting is also top notch  Sigourney Weaver is amazing as Ellen Ripley  who is not only one of the most iconic characters in film history but a contender for Weaver's best ever role. It is a delight seeing fine underrated actor John Hurt  and he is great to watch as the curious crewman. Overall  defines the term sci-fi classic. 10/10 Bethany Cox,positive
27,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,A masterclass in sci-fi horror filmmaking,17-Mar-15,There's no doubt that ALIEN is a classic of the science fiction genre. It's a film that came along at just the right time  proving to be an antidote to the kind of kiddie-friendly sci-fi that was popularised by STAR WARS during the period. While this first film in the long-running series has since been overshadowed by a superior sequel (Jim Cameron's ALIENS  one of the best sci fi/horror/action films ever) and a third film that nearly equalled the highs found here  it's nevertheless a hugely entertaining movie that works thanks to a simple  straightforward plot line that offers maximum terror  all of the time.One thing it isn't is original. The likes of this go back to the 1950s and earlier. Essentially it's one of those 'old dark house' films of the '30s  transferred to a futuristic spaceship. One film  a '50s B-movie - IT! THE TERROR FROM BEYOND SPACE - has almost exactly the same plot as this film  while Mario Bava's sci-fi outing PLANET OF THE VAMPIRES has the same visual look. Yet ALIEN isn't about originality  just old-fashioned scares executed in a clean  professional manner. This is a film of shadowy corners and dark spaces  of menaces and monsters lurking in air ducts  ready to kill and do worse to you at a moment's notice. It's still terrifying to this day  and the atmosphere is helped no end by an effective soundtrack that includes a beating human heart to up the tension.Technical qualities are superior and the cast is great. There's a pleasing tendency to kill off random actors regardless of their status which means you can't second-guess who's going to bite it next. Stand-outs include Sigourney Weaver  transforming here from a faceless crew member to a tough heroine  a remarkable progression that carried on into the sequels. Tom Skerritt is perfectly cast as the good-natured captain while Yaphet Kotto steals the show as the hard guy engineer. In fact  all of the cast give excellent turns and a role for Ian Holm early on in his career is a real standout.Another plus is the scary  sexual design of the alien stuff by H. R. Giger. The facehugger is the stuff of nightmares while the alien itself is probably the pinnacle of man-in-a-rubber-suit technology; there's certainly been nothing scarier than the creature you'll see here. Great pacing  excellent effects  and an underlining realism combine to make ALIEN a genre classic and a film that's been rarely touched by the rip-offs that followed. One for the collection.,positive
28,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,A new level for Sci-fi Horror,25-Oct-13,An alien distress call from an uncharted planet awaken the crew of the deep space towing vessel Nostromo. They go down to the planet to investigate only to bring back something dangerous.The story is a fairly simple creature feature in a spaceship. Ridley Scott took that simple story and gave it everything needed to make a new standard in sci-fi horror. Before it the sci-fi horror is the mainstay of B-movie schlock. After it the genre reach a new golden age. The same way that Star Wars pushed the envelope  the same can be said of Alien.The atmosphere is fantastic. Ridley Scott has packed in some iconic scenes. Who can forget the meal scene? It's going down in movie history. That are some movies that transcend a simple movie. This is one of them.,positive
29,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,8,You Don't Want to Go There,22-Mar-06,This is the ultimate fright fest. From the planet these junk dealers come to  to the appearance of the monster and subsequent events  this is one wild ride. First of all  there is a bleakness and an eeriness. These people are on a salvage mission  trying to bring things back to sell. They have been victimized by their own bosses. When they go down to the planet  they have not been told what lies there. There is a darkness to everything. It isn't the romantic explorer thing of a Star Trek or the use of a sophisticated starship. This is a big space barge. When the man is brought back from the surface with that thing on his face  we know that there is something coming. The scene following is one of the most startling and disgusting I've ever seen (in a positive way). The alien is a true threat  dripping corrosive venom and poison blood  terrorizing the ship  leaving one person to combat it. If there is a more claustrophobic  terrifying movie than this  I'd like to know what it is. The other Alien movies don't quite make the grade because they draw on way too much of the same thing and it seems forced.,positive
30,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,6,A good film  but maybe a bit overrated,31-Jul-17,Here we have the 1979 two-hour film Alien and this one is the beginning of a franchise that is still going on today  again with Ridley Scott in charge  the man who also directed this original movie. It is all about what happens when an alien creature ends up on a spaceship full of scientists in the future. Lets just say that it is not full of scientists anymore at the end. The movie won an Oscar for its special effects and scored another nomination. These days  despite being almost 40 years old (or because of?)  it is considered a classic when it comes to combining the horror and sci-fi genres. The most known cast member is certainly lead actress Sigourney Weaver and she keeps moving more and more into the center of it all the longer the film goes and there are other pretty well-known actors in the relatively small cast here. Still  this is at no point an actors' movie. It is all about the creature  the fight for survival and of course the technical aspects (both visually and audibly). And last but not least about the scare factor: I think they did a pretty good job here in elevating this film beyond mediocre jump scares as the creature attacks sometimes when you don't expect it and does nothing when you do expect it like when the second victim was looking up at the ceiling in search of his cat.Some solid plot twists about crew members and the general plan involving the creature work in the film's favor too. You have to dig deep for flaws  but here and there you find one. Maybe Ripley is sometimes depicted too heroically for a film that definitely tries to go for realism at the very core of it all. I also could have done without the epilogue outside the ship I guess  but I'll accept it for the thrills. Just personal preference though obviously. It was a good watch  but almost top50 films of all times (as here on IMDb) is certainly exaggerated. I will probably check out the James Cameron sequel at some point too  but these two hours were not on a level where I would want to do it immediately. Overall  a thumbs-up though. Certainly worth checking out if you love sci-fi. A lot was done right here and there were certainly scenes that could have gone horribly wrong with less competent people in charge. Lucky for us  they did not. Go see it.,positive
31,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,9,Now THIS is how you do science fiction!,2-Sep-20,"Who would have thought that just two years after ""Star Wars"" would come a film about outer space that would immediately grasped its audience and create a franchise of sequels? ""Star Wars"" gave us Carrie Fisher. ""Alien"" gives us Sigourney Weaver. Even though Tom Skerritt is the top-billed star  it is Weaver whom you'll be watching all the way through  and while she certainly has a legacy outside of this  it is obvious that say her name in fifty years  an alien will be the film that people remember her for.A group of astronauts and an Android are on a mission in space when they are alerted that their assistance is needed on another ship that is claiming SOS. After debating whether or not they should go  they head out to help  and realize that the SOS was actually a warning. When they get aboard  they discover that the ship has been taken over by some sort of Horrid creature who aligns itself onto one of the astronauts faces  and the acidic like droppings from it become deadly. Another astronaut all of a sudden has a spasm with a creature popping out of his chest  and before long  they are fighting for their lives.Among the crew are humans Veronica Cartwright and John Hurt and android Ian Holm  and while perch has several memorable moments  unfortunately  his role is nothing more than a cameo. Home  as the Android  is unforgettable with or without body attached to head. But Weaver is definitely the star  commanding and strong  yet brave and fearless  and certainly somebody I would want on my side during a dangerous predicament like this!While you get to know the characters  if not so much from their words as it is from their actions  because the script does what it needs to do without being too wordy. The special effects are sensationail and the direction is tense and sheer perfection. Ridley Scott creates a tense atmosphere that never lets up  aided by Weaver's cat who gives a little warnings whenever the alien is around. There are plenty of moments that will make you jump  but that is followed by laughter from the situation. Who would think that a film like this could have a sequel every bit as gripping  and for some  even better? But this is where it started  and it is a film that will stand the test of time long after this review has faded into the list of many others written about it.",positive
32,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,0,Classic horror,16-Oct-01,"The further we go in special effects  the more movies show us and ignore the unseen  the more people will return to dark horrors like this one.It's hard to look at this film without considering the sequels and knowing the alien itself  however when made the alien was mostly unseen and a mystery. It's difficult to forget what you've seen  but it's important to approach this film first if possible rather than joining the series late.It's amazing that this is over 20 years old - apart from the actors looking so young  the film doesn't feel dated at all. The sci-fi visions here are still bleak and futuristic as they were then - this is not the Star Trek vision of the future. The foreboding exists long before John Hurt spills his secret  Scott's direction is excellent throughout. Once the alien is ""born"" the tension is cranked up and the characters dispatched one by one (a formula we know oh-so well now!)However here the characters are not merely alien-food but have some dimension to them. Weaver is excellent  while the support cast is full of great support actors (Stanton  Kotto  Hurt  Skerritt  Holm)  but of course the real star is the one we see least of.We barely see the alien in full detail  most of the time it is set in shadows  moving with deadly intent.The alien here is not simply a killing machine as seen in later films but is cruel with it. Witness the alien trap a female crew member and slowly rub up her leg  moving with slow seductive movements before moving with terrifying speed to kill another crew member sneaking up behind it. The slow movements betray the alien's pure cruelty.The film is a study in terror. It may not be as action packed as the other films in the series but it brings the claustrophobia of being hunted to a new level.",positive
33,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,Holds up as a classic.,16-Jan-20,Alien remains one of the most original  terrifying movies of all time. Compare this with the lame sci fi horrors we get nowadays  1979  and it still packs a huge punch.Fantastically atmospheric  chilling and terrifying even now  the story holds up incredibly well. The special effects were incredible for the time  no wonder the franchise is still in demand  though sadly nowhere near the quality of this one or its amazing successor.The music is fantastic  the direction is incredible  and as for the Alien itself  way ahead of its time. Weaver is phenomenal  but arguably she's upstaged by the creature.You can't help but remember scenes days after watching it  it definitely has the chill factor.A cinematic masterpiece. 10/10,positive
34,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,Enemy within,19-May-20,"My summary line is true in so many ways - not just with the very (in)famous scene that kicks everything off. And why does it happen? Of course because of a missunderstood call to begin with - but the other one is Quarantine rules broken! Now if you read this during the 2020 pandemic ... yes I know quite disturbing and eerie. Also fodder for memes - at least for one that I have seen with the complete crew of the Nostromo.If you have issues with closed space  get paranoia and have problems with technology getting ahead of us ... well the movie will not do much to relieve you from them. Claustrophobia can be quite draining - but the set design here ... not even thinking about the low budget  this has aged quite well. What hasn't aged to well are the communication devices (same is true for the sequel). But that is really a small part of the whole experience. The special effects are amazing  the not seeing the Alien suspense much also works.This is a classic and something that while I've heard people call ""boring""  is quite the opposite. Edge of your seat and a cast that is superb  an amazing script and many things just working for it. There is a reason this spawned so many sequels and it is also just great to have a female lead that is as strong as it gets.",positive
35,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,9,"""What's the story Mother?""",28-Jan-09,"For me  ""Alien"" was one of the seminal films of the Seventies that had a way of reinventing a genre  much in the way ""Star Wars"" did for sci-fi fantasy or ""The Exorcist"" did for horror. Sci-fi horror was treated to something new and different here  with scenes and concepts that were truly unique that hadn't been done before. I still think back to the time I saw the picture during it's original theatrical release  and marvel at the idea of the chest-burster for example. And I can't tell you how much the scene with Ash (Ian Holm) that revealed his robotic form blew me completely away; it was almost too difficult to concentrate on the rest of the story. Then there was the title character itself  a creature assuming horrific proportions through the same process of metamorphosis that transforms caterpillars into butterflies  but here done with complete disregard for the norms of natural evolutionary process.What's striking in watching the film today is how both timely and timeless it is. Timely in that as a product of the Seventies  the set design seems almost minimalist  to the degree that sci-fi films of the 1940's and '50's were dated to reflect the technology of those periods. Timeless however in the constructs that work to achieve their intended effect in the mind of the viewer  a fear of the unknown and a fascination with fantastical creatures that have a right to exist only in our imagination. Something as simple as Brett (Harry Dean Stanton) picking up the reptilian shed skin of the chest burster claws away at one's mind  forcing the viewer to consider what might be in store for the survivors of this mission. Speaking of which  I haven't seen any comments on the role of the spaceship on this board. There was a point in the movie when it began to emerge that the Nostromo itself became a hostile entity to the crew. 'Mother' herself appeared to have  in the words of many a 'Star Trek' episode  a prime directive of it's own  that of investigating and securing alien life forms. Was there a more chilling moment in the story than the words Ripley (Sigourney Weaver) read as Mother's response to her question about the nature of of Nostromo's programming? - ""Crew Expendable"". So it's thirty years since the release of ""Alien""  and the film is just as fascinating to watch today as it was that long ago. Granted  some of the early going is a bit slow in the delivery  but as a set up to what follows it's a wait that's made worthwhile for the suspense that builds and reaches a crescendo in the second half. I'll take this one head and shoulders over any number of present day efforts that attempt to dazzle the audience with over the top action and mind blowing special effects  each successive effort attempting to outdo the one that came before. With ""Alien"" you have the real deal  a story and a creation that stands the test of time to emerge as an icon of popular movie and cultural entertainment.",positive
36,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,In space  no one can hear you scream...but in the theater/TV room  EVERYONE will!,10-Nov-05,"There may be debates over whether movies should portray aliens positively or negatively  but ""Alien"" shows that all bets are off. This is possibly THE perfect sci-fi/horror flick; in fact  it doesn't even suffice to call it such. From the moment when the egg attacks Kane (John Hurt) to Ellen Ripley's (Sigourney Weaver) battles against the title character  this movie has you tensed up every second of the way. You may be very suspicious of every movement around you after watching this movie.Obviously  what made ""Alien"" so great was that it had a woman going all bad-ass on a big ugly creature from another world. You probably know about the ""chest"" scene (or maybe you've seen a spoof of it)  but you have to see it to believe it! All in all  this is a great movie. Weaver turns in a top-notch performance  and great support from Hurt  Harry Dean Stanton  Yaphet Kotto  Ian Holm  Veronica Cartwright and Tom Skerritt  add to the movie's high quality. ""Aliens"" was also pretty good  ""Alien 3"" was tolerable  and ""Alien: Resurrection"" was...well  that's debatable. But this one remains the best. 1979 was truly a great year for movies  what with ""Alien""  ""Apocalypse Now""  ""Being There""  ""The China Syndrome""  ""1941  ""...And Justice For All"" and ""Nosferatu"".",positive
37,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,Why this landmark sci-fi/horror classic still works,18-Nov-07,"There are several reasons why this remarkably taut  scary and effective science fiction/horror hybrid holds up so well to this very day. 1.) The premise ingeniously mixes elements from two separate  yet compatible genres into a strong and satisfying synthesis. The futuristic outer space setting is pure sci-fi  but the grotesque monster  ghastly gore and spooky mood are sheer gut-wrenching horror all the way. 2.) The plausibly drab and bleak depiction of a frightfully possible future. There's nothing slick or shiny about the future shown in this picture. It's truly grim and grimy  with the grungy set design  grubby costumes and rundown looking spaceship all contributing to one fascinatingly credible version of a future that seems just around the corner. The all-powerful company's cold assessment of the crew as expendable isn't too far removed from the world we currently live in -- a world in which greed and money take precedent over the basic worth ascribed to everyday human life. 3.) The gradual pace. While there are some folks who take issue with the methodically slow pace  said pace nonetheless is crucial to developing the almost unbearably substantial amount of suspense that really kicks into harrowing overdrive once the creature gets lose on the ship. It's the meticulous build-up of the first half which gives the second half of the film its considerable nerve-wracking impact and potency. 4.) The infamous ""chest-burster"" scene. It's so supremely well-timed and staged  with highly believable mixed reactions from everyone involved in the scene. 5.) The uniformly superlative acting from a top-notch cast. Sigourney Weaver positively shines in her break-out star-making role as tough sole survivor Ripley  with stellar support from Tom Skerritt  Yaphet Kotto  Ian Holm  John Hurt  Veronica Cartwright  and the always terrific Harry Dean Stanton. 6.) Jerry Goldsmith's exceptional score. Ace composer Goldsmith chimes in with one of his most brilliantly spare and chilling scores ever. 7.) The thoroughly convincing warts'n'all human characters. The way the well-drawn characters bicker and interact with each other rings completely true throughout. 8.) The strikingly gloomy cinematography by Derek Vanlint gives this feature a supremely powerful dark'n'shadowy atmospheric look. 9.) The still quite sound and cogent special effects. Done prior to CGI  those miniatures have an organic quality to them that's extremely persuasive. 10.) That hideously vile  nasty and downright creepy alien itself. Sure  it's just a guy in a suit  but wow does that suit seem incredibly genuine and lifelike. 11.) Ridley Scott's faultless direction never wavers from start to finish  keeping the absorbing story on track while delivering plenty of jolts and cranking up the clammy claustrophobic tension to the often exhilarating ninth degree. Add all these sterling factors together and the net result is a simply spectacular motion picture that's wholly deserving of its classic status.",negative
38,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,9,A Classic in Both Horror and Sci-Fi Genres,28-Aug-07,"After landing on a planet to perform a rescue  a group of military excavators find an alien life form that isn't exactly friendly. Face hugging  chest popping and outright carnage ensue  as one by one the crew is left to fend for themselves.This film goes down as a classic  and it well should have. A giant in the sci-fi world directed this (Ridley Scott  ""Blade Runner"") and it was written by Dan O'Bannon (who also adapted ""Total Recall"" from Philip K. Dick and wrote/directed the horror classic ""Return of the Living Dead""). And a cast consisting of Sigourney Weaver and Ian Holm? Amazing! What makes this film great is the real sense of being alone it leaves you with. Even when the crew is grouped together  they know they're trapped millions of miles from home. They must fight to survive  no running possible. The enemy changes and remains unknown  and even one of the crew may not be on their side.This film contains the iconic ""chest-popping scene""  which was pretty cool. Granted  after seeing ""Spaceballs"" you might be let down by the version in this movie  but it's still pretty memorable. The face-huggers are also creepy  if you can imagine what that must be like to have a slimy  acid-blooded creature suctioned on your face  dropping eggs. Nasty! The film goes from sci-fi to horror and back again  mixing the two together in way that's rarely successful (although I would give a nod to ""Event Horizon"" for being a fine exception). They implement the ""final girl"" scenario well. I don't mean to ruin the plot for anyone  but not many of the crew survive and one of them is Sigourney Weaver (which I suppose is obvious since she's in all the sequels). She knows how to be tough  even if she's not exactly pretty while doing it. (I think horror fans crave attractive women more than science fiction fans do  if this film is any evidence.) My only complaint with this film is the alien suit  which seemed too rubbery and human-like. Luckily  the director was smart and saved the reveal until much later in the movie and kept it to a minimum. Sometimes the unseen is scarier than the seen  especially if you aren't able to make the monster as scary as you planned (which is fixed in future sequels).If you haven't seen this one  see it. It sets the bar for all future science fiction films  particularly ones involving hostile alien life. I don't know if a film in the genre can be made any more without somehow paying their respects to this one.",positive
39,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,Alien,9-Mar-05,"Director Sir Ridley Scott here creates one of the best science-fiction films ever made  with some horror  action and thriller moments thrown in. Basically  the commercial towing vehicle  Nostromo  is heading back to Earth  when they receive an SOS signal from a nearby planet  and they are under obligation to investigate. They have a bad landing  but three of the crew members  Dallas (Tom Skeritt)  Lambert (Veronica Cartwright) and Kane (BAFTA nominated John Hurt) leave the ship to investigate. There they discover a hive colony of unknown creatures  the computer message was not an SOS  it was a warning. One of the eggs is disturbed  and a parasite (face hugger) attacks and attaches itself to Kane's face. Dallas and Ash (Sir Ian Holm) do try to get it off  but its defense mechanism of acid for blood and the possibility of killing Kane (because it is feeding him oxygen) stops them. Soon though  he seems fine and this creature has detached and died. The pinnacle scene is where all the crew have dinner  and Kane starts coughing and struggling in pain  till his stomach suddenly gushes blood  and the alien (or Xenomorph) is born (looking pretty phallic). It grows very quickly  and Brett (Harry Dean Stanton) is first to be attacked by the big  double-mouthed  acid dribbling alien. The crew plan to kill the creature and escape in the shuttle  and one by one die trying to find it. Ash also grossly reveals himself to be a android with the ""special order"" to bring this alien to Earth for scientific discovery. Eventually the other crew members  Lambert and Parker (Yaphet Kotto) are killed  till the commanding officer  Ripley (BAFTA nominated Sigoureny Weaver) (who grew a bigger character as everyone else died) is the lone survivor  along with cat Jones  and sets the Nostromo to self destruct and escapes in the shuttle. The alien was not destroyed though  but eventually she gets it out of the blast door  sucked into outer space  and blasted by the shuttle rockets. She concludes by making a report of the situation  with hope she will be picked up by the company  and she and Jones go into the pod for hibernation. I have also seen the 2003 Director's Cut version  but the only real major change is seeing Dallas cocooned  and a few chats  and many interesting scenes and moments cut out  I think the original version is much more interesting and essential. It won the Oscar for Best Visual Effects  and it was nominated for Best Art Direction-Set Decoration  it won the BAFTAs for Best Production Design and Best Sound Track  and it was nominated for the Anthony Asquith Award for Film Music for Jerry Goldsmith  Best Costume Design and Best Editing  and it was nominated the Golden Globe for Best Original Score. Sigourney Weaver was number 20 on The 100 Greatest Movie Stars  John Hurt was number 27 on The 100 Greatest British Actors  Ellen Ripley was number 8 (Hero) and The Alien number 14 (Villain) on 100 Years  100 Heroes and Villains  the film was number 6 on 100 Years  100 Thrills  it was number 4 on The 100 Greatest Scary Moments  it was number 11 on Film 4's 50 Films To See Before You Die  and it was number 36 on The 100 Greatest Films. Outstanding!",positive
40,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/Kz1Jl8aEV-OGmvLWEuRkWop7JPc=/206x305/v2/https://flxt.tmsimg.com/assets/p2571_p_v8_al.jpg,10,The Classic Horror SciFi,26-Aug-08,It is hard to believe this film is nearly thirty years old  despite knowing when all the shocks are coming it is still frightening.As I suspect most readers will know the plot follows the crew of the Nostromo  a long range space tug. At the start of the film they are awakened from hyper-sleep and are surprised that they aren't back at Earth as planned but in a strange system where they have intercepted a possible distress beacon's message. When they investigate they find a strange alien ship that appears to have been there a very long time  the pilot has fused to his chair and his ribs are broken in a way that suggests he was killed from the inside.As they continue to explore the ship Kane (John Hurt) discovers a room full of strange leathery pods  when he touches one it opens and a strange creature jumps out  burns its way through his helmet and clamps itself onto his face. Back on the shuttle they attempt cut it off only to discover that the creature bleeds an acid so strong that a few drops burn through several of the ship's decks. After a while the creature detaches itself and dies for no apparent reason. When Kane awakes he is very hungry and wants a good meal before they go back in to hyper-sleep for the return home. During this meal the alien makes its dramatic appearance as it bursts out of Kane's stomach to the shock of his colleagues. The rest of the film follows their attempts to kill the alien which for some reason one of the crew appears to be protecting.Unlike most other science fiction films of its time Alien doesn't feature a spaceship with gleaming white surfaces instead it is a dirty claustrophobic vessel which is clearly a work horse and far from new  another difference with other such films is that the hero of the story is actually a heroine in the form of Ellen Ripley played by the excellent Sigourney Weaver in her first major role. The rest of the cast are also great as is the design of the alien  by only showing bits of it at a time it never looks like a man in a suits so remains terrifying till the end.If you've yet to see this film and like horror or sci-fi I strongly recommend that you give it a go.,positive
